Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,Open,High,Low,Close,Adj Close,Volume
30-08-2016,576.744,251838,783145,339407,2.20756E+11,1.63E+18,0.75,744202679,0.155,0.104,8.78,4186,177.927,471368,18.521,3.196,574.114014,578.356995,574.114014,577.502991,577.502991,70342400
31-08-2016,574.462,225226,834663,309550,2.20756E+11,1.58E+18,0.631,795092143,0.159,0.0909,10.746,4545,173.26,447987,18.317,3.598,577.591003,577.861023,573.642029,575.471985,575.471985,75840896
01-09-2016,573.069,237326,849162,316754,2.20756E+11,1.53E+18,0.68,753339996,0.153,0.103,10.286,4314,196.9,426749,18.447,3.503,575.546021,576.310974,571.814026,572.302979,572.302979,76923400
02-09-2016,573.174,225703,726568,306405,2.20756E+11,1.66E+18,0.678,673237407,0.146,0.093,9.412,4046,193.185,433829,18.478,2.913,572.409973,575.643005,570.810974,575.536987,575.536987,79910800
03-09-2016,579.773,182078,769859,275683,2.20756E+11,1.50E+18,0.629,632951393,0.164,0.087,11.429,4161,137.746,407118,18.482,3.171,575.554993,599.5,574.05603,598.211975,598.211975,159014000
04-09-2016,604.208,183065,579273,260378,2.20756E+11,1.68E+18,0.823,468967340,0.154,0.0825,8.045,3823,120.766,380235,18.529,2.043,598.590027,611.836975,596.848022,608.633972,608.633972,97942896
05-09-2016,605.63,227543,880216,314366,2.20756E+11,1.76E+18,0.623,805004180,0.168,0.0958,10.286,4556,173.391,465896,18.536,3.48,608.98999,609.054993,602.242004,606.590027,606.590027,82446800
06-09-2016,606.793,231982,866867,320591,2.20756E+11,1.51E+18,0.71,738757000,0.159,0.0951,10.588,4183,152.855,461272,18.572,3.447,606.505981,610.830017,605.091003,610.435974,610.435974,78529104
07-09-2016,610.021,250657,809249,328621,2.20756E+11,1.63E+18,0.736,727500461,0.155,0.0957,9.474,3898,155.766,476591,18.623,3.249,610.572998,614.544983,608.513,614.544006,614.544006,75032400
08-09-2016,621.285,226862,814024,314918,2.20756E+11,1.62E+18,0.712,753060027,0.163,0.0932,10,4450,154.51,432427,18.641,3.207,614.63501,628.77002,613.843994,626.315979,626.315979,86713000
09-09-2016,622.603,220392,812951,306443,2.20756E+11,1.56E+18,0.732,836357374,0.179,0.108,10.141,4972,181.137,428543,18.61,3.449,626.35199,626.830017,620.263,622.861023,622.861023,64550200
10-09-2016,623.902,193165,646521,281538,2.20756E+11,1.64E+18,0.758,619072985,0.165,0.0936,9.29,4768,143.448,404099,18.619,2.575,622.927002,625.094971,622.39502,623.508972,623.508972,45016800
11-09-2016,620.306,180227,591634,268064,2.20756E+11,1.74E+18,0.75,600767188,0.163,0.093,8.78,5178,137.843,398487,18.613,2.263,623.424011,628.817993,600.505981,606.718994,606.718994,73610800
12-09-2016,607.225,208486,690745,301897,2.24587E+11,1.95E+18,0.651,746671579,0.163,0.0911,8.834,4865,159.985,459518,18.659,2.674,607.005005,608.458984,605.411011,608.242981,608.242981,72812304
13-09-2016,609.126,239721,780788,326363,2.25833E+11,1.73E+18,0.749,793125942,0.173,0.11,8.727,5059,186.404,473180,18.613,3.196,608.025024,611.192993,606.924988,609.241028,609.241028,86920600
14-09-2016,610.447,231644,764124,314978,2.25833E+11,1.83E+18,0.671,730269493,0.164,0.0916,9.231,4996,170.773,432043,18.589,3.101,608.841003,611.952026,608.409973,610.684021,610.684021,47877700
15-09-2016,609.706,233334,752896,316561,2.25833E+11,1.73E+18,0.699,630192888,0.156,0.0965,9.351,4083,171.669,427832,18.582,3.01,610.588013,611.085999,607.155029,607.155029,607.155029,59464600
16-09-2016,608.348,210989,774544,290462,2.25833E+11,1.74E+18,0.629,865309237,0.185,0.108,10.36,5477,180.569,428124,18.585,3.555,607.245972,609.260986,606.734985,606.973022,606.973022,64963400
17-09-2016,607.443,215366,754301,308136,2.25833E+11,1.73E+18,0.737,514858612,0.163,0.0952,8.834,4156,132.176,455846,18.588,2.753,607.218018,607.859985,605.192017,605.984009,605.984009,37140300
18-09-2016,607.971,191458,678224,270262,2.25833E+11,1.66E+18,0.684,540534247,0.168,0.0962,9.931,5159,139.855,360162,18.58,2.844,606.28302,610.15802,605.856018,609.874023,609.874023,48679400
19-09-2016,609.926,223407,834958,308397,2.25833E+11,1.57E+18,0.67,676892913,0.181,0.109,10.827,5660,185.278,425006,18.614,3.827,609.870972,610.932007,608.27002,609.22699,609.22699,54796400
20-09-2016,608.701,244164,782574,327454,2.25833E+11,1.64E+18,0.725,941086652,0.17,0.11,9.536,5739,182.494,468695,18.629,3.497,609.254028,609.525024,607.937988,608.312012,608.312012,72710896
21-09-2016,597.916,239050,711269,321723,2.25833E+11,1.71E+18,0.749,779154732,0.162,0.105,8.675,4666,178.95,459657,18.618,3.038,603.588013,603.588013,595.882996,597.148987,597.148987,82776200
22-09-2016,597.849,231086,762499,310343,2.25833E+11,1.84E+18,0.592,969941995,0.162,0.106,10.213,6015,192.074,431972,18.625,3.439,597.278992,598.487,596.213013,596.297974,596.297974,67085300
23-09-2016,599.46,223051,805178,310523,2.25833E+11,1.53E+18,0.689,851974361,0.161,0.0958,10.588,6051,192.569,422012,18.624,3.414,596.198975,603.205017,595.786011,602.84198,602.84198,51067000
24-09-2016,603.368,208484,635804,290269,2.25833E+11,1.58E+18,0.813,614479581,0.171,0.109,8.675,5874,182.157,424429,18.623,2.765,602.960999,604.580017,602.044983,602.625,602.625,35359500
25-09-2016,602.605,195457,570823,286053,2.34737E+11,2.28E+18,0.623,770114041,0.153,0.0904,7.784,5731,142.14,399415,18.59,2.101,602.749023,603.380981,599.710999,600.825989,600.825989,33977800
26-09-2016,604.645,230616,770752,335846,2.41227E+11,1.98E+18,0.602,1120833947,0.159,0.0907,9.412,5968,149.968,479715,18.587,3.07,600.807007,608.143005,600.348999,608.04303,608.04303,59153800
27-09-2016,605.886,240168,764157,346932,2.41227E+11,1.84E+18,0.706,728148064,0.159,0.0909,8.623,4473,147.407,489447,18.585,2.931,608.021973,608.247986,604.109985,606.166016,606.166016,49422400
28-09-2016,604.801,234847,782223,343979,2.41227E+11,1.93E+18,0.601,1247648373,0.167,0.0957,9.73,6551,158.391,462481,18.587,3.383,606.242981,606.590027,604.606995,604.728027,604.728027,48722600
29-09-2016,604.65,242587,832733,354073,2.41227E+11,1.76E+18,0.639,816374887,0.171,0.0957,10.07,4579,152.311,460805,18.724,3.695,605.018982,606.823975,604.848022,605.692993,605.692993,55658600
30-09-2016,604.894,250801,843274,360842,2.41227E+11,1.64E+18,0.678,1184226715,0.165,0.0957,10.141,5939,155.172,499898,18.723,3.715,605.715027,609.734985,604.142029,609.734985,609.734985,56122400
01-10-2016,611.559,213773,711194,315474,2.41227E+11,1.92E+18,0.643,721976249,0.168,0.0967,9.172,4389,113.635,445128,18.721,2.908,609.929016,615.237,609.929016,613.982971,613.982971,56357000
02-10-2016,610.758,192542,718449,284203,2.41227E+11,1.88E+18,0.591,579365333,0.169,0.0966,10.213,4500,105.207,404625,18.719,2.944,613.947998,614.005005,609.682007,610.892029,610.892029,39249800
03-10-2016,610.721,258654,864471,378058,2.41227E+11,1.62E+18,0.742,977805172,0.178,0.0972,9.536,4701,128.065,567947,18.748,3.835,610.968018,612.567993,610.455017,612.132996,612.132996,46798300
04-10-2016,609.337,264504,823856,381942,2.41227E+11,1.90E+18,0.655,899836266,0.164,0.0964,9.114,4388,128.919,522537,18.728,3.474,612.052002,612.054016,609.479004,610.203979,610.203979,49801600
05-10-2016,610.478,266644,788829,378204,2.41227E+11,1.94E+18,0.678,1023325740,0.167,0.0991,8.623,5268,120.762,508775,18.737,3.371,610.218018,613.814026,609.617004,612.510986,612.510986,68077504
06-10-2016,611.072,274325,827318,396397,2.41227E+11,1.95E+18,0.654,1107313940,0.173,0.0967,8.944,5100,110.871,535241,18.694,3.721,612.469971,613.81897,611.468994,613.020996,613.020996,56812100
07-10-2016,613.763,266181,867413,377764,2.41227E+11,1.83E+18,0.623,1100552857,0.166,0.0971,10.07,5474,123.155,504849,18.688,3.877,612.607971,617.911987,611.820984,617.120972,617.120972,64071400
08-10-2016,617.237,250503,761159,357798,2.5054E+11,1.98E+18,0.68,1177819518,0.166,0.0976,8.521,5852,107.801,486564,18.699,3.099,617.341003,619.848999,617.341003,619.107971,619.107971,42345900
09-10-2016,616.581,210388,682170,298718,2.58523E+11,2.10E+18,0.606,1480926401,0.171,0.0975,9,7902,118.028,445996,18.696,2.833,619.171997,619.197998,616.606995,616.752014,616.752014,39243400
10-10-2016,616.296,222872,858339,310848,2.58523E+11,1.87E+18,0.533,1308669749,0.188,0.116,11.613,7188,156.591,430931,18.67,4.195,616.822021,621.317993,616.197021,618.994019,618.994019,67481104
11-10-2016,631.621,263426,923006,363115,2.58523E+11,1.72E+18,0.668,1435311807,0.194,0.114,10.36,6863,150.614,531545,18.701,4.444,619.237976,642.080017,618.5,641.072021,641.072021,103590000
12-10-2016,637.312,233296,864463,333608,2.58523E+11,1.77E+18,0.672,1434435766,0.187,0.108,10,7452,168.93,463491,18.667,3.659,640.870972,641.336975,635.965027,636.192017,636.192017,92370200
13-10-2016,635.764,229575,911957,329110,2.58523E+11,1.70E+18,0.625,731122401,0.186,0.101,11.25,5778,154.681,448239,18.658,4.028,636.030029,638.833008,635.028992,636.786011,636.786011,61620700
14-10-2016,636.521,239588,858612,345118,2.58523E+11,1.78E+18,0.631,1110253819,0.181,0.101,10.588,5366,133.141,463279,18.641,3.849,637.007996,641.284973,637.007996,640.377991,640.377991,58144600
15-10-2016,639.211,210306,781569,313833,2.58523E+11,1.75E+18,0.671,1897738650,0.19,0.104,10.141,10353,120.085,413503,18.575,3.409,640.310974,642.10199,637.390015,638.645996,638.645996,39035400
16-10-2016,639.793,197746,758815,293777,2.58523E+11,1.75E+18,0.615,1348522139,0.186,0.116,11.077,7958,107.5,402396,18.568,3.422,639.083008,642.89801,638.901001,641.630981,641.630981,40298100
17-10-2016,638.715,237107,929590,343102,2.58523E+11,1.66E+18,0.628,968814765,0.195,0.12,11.52,5079,120.269,473540,18.573,4.433,641.817993,642.328003,638.663025,639.192993,639.192993,58063600
18-10-2016,637.034,251366,841766,359490,2.58523E+11,1.87E+18,0.687,1317774887,0.196,0.112,9.29,6354,133.499,474941,18.64,3.836,639.411011,640.736023,635.995972,637.960022,637.960022,65546700
19-10-2016,632.653,198958,807319,284815,2.58523E+11,1.89E+18,0.543,1052670107,0.198,0.114,11.52,6157,140.218,425182,18.611,3.841,638.133972,638.874023,628.013,630.52002,630.52002,69381696
20-10-2016,628.962,270246,977349,389056,2.58523E+11,1.55E+18,0.716,1328602240,0.208,0.126,10.746,5735,115.661,545527,18.595,5.065,630.663025,631.916992,628.257996,630.856995,630.856995,56957300
21-10-2016,631.236,265191,791003,374469,2.58523E+11,1.85E+18,0.726,1821651461,0.181,0.118,8.78,7546,133.86,515509,18.571,3.581,630.825012,634.093994,630.69397,632.828003,632.828003,55951000
22-10-2016,641.524,216559,793790,314919,2.57535E+11,2.19E+18,0.566,670073577,0.197,0.116,9.664,3998,128.173,447836,18.544,3.456,633.135986,658.197021,632.849976,657.294006,657.294006,78556496
23-10-2016,653.664,191434,792254,280274,2.53618E+11,1.80E+18,0.678,1048223561,0.23,0.116,10,6406,109.595,409201,18.554,3.617,657.620972,661.129028,653.885986,657.070984,657.070984,54474600
24-10-2016,650.557,226837,886287,323256,2.53618E+11,1.86E+18,0.655,2184800552,0.233,0.118,10.07,10712,151.843,531408,18.577,4.345,657.161011,657.252014,652.594971,653.760986,653.760986,62218200
25-10-2016,654.64,236891,943845,340636,2.53618E+11,1.82E+18,0.661,1828519845,0.274,0.131,10.36,8584,151.807,562438,18.532,5.398,654.002014,664.424011,653.697998,657.588013,657.588013,90378800
26-10-2016,665.07,223178,974315,319072,2.53618E+11,1.70E+18,0.725,1264772009,0.369,0.143,10.435,6574,142.053,561011,18.564,6.693,657.677979,679.728027,657.677979,678.304016,678.304016,88877104
27-10-2016,682.275,326226,977543,428057,2.53618E+11,1.85E+18,0.787,2131075654,0.232,0.136,8.889,7299,130.248,643112,18.747,5.201,678.213989,688.593994,678.039978,688.312988,688.312988,96105296
28-10-2016,685.356,250724,816431,349817,2.53618E+11,1.98E+18,0.685,848933742,0.225,0.141,9.474,4272,136.916,499703,18.721,4.149,688,690.44397,684.161987,689.651001,689.651001,81145504
29-10-2016,705.335,229540,772957,319869,2.53618E+11,1.90E+18,0.72,871797833,0.225,0.141,9.664,4613,128.066,460352,18.717,3.782,690.289001,720.401978,690.052002,714.479004,714.479004,134760992
30-10-2016,704.786,207814,626321,279725,2.53618E+11,1.97E+18,0.775,802744505,0.212,0.132,8.571,4545,107.619,408766,18.705,2.898,714.117981,714.117981,696.474976,701.864014,701.864014,100665000
31-10-2016,698.831,241631,810901,343489,2.53618E+11,2.11E+18,0.633,1040620958,0.221,0.126,9.796,5218,151.569,515181,18.668,3.99,702.640015,709.289001,691.682007,700.971985,700.971985,97064400
01-11-2016,720.121,246506,856969,343481,2.53618E+11,1.84E+18,0.737,1106760121,0.23,0.128,10,5389,158.342,539566,18.677,4.201,701.336975,736.452026,701.336975,729.79303,729.79303,130527000
02-11-2016,724.827,268285,903626,365751,2.53618E+11,1.63E+18,0.773,3228852258,0.215,0.126,10.827,12914,143.358,509816,18.71,4.567,730.065979,740.828979,722.348999,740.828979,740.828979,84865200
03-11-2016,724.099,271843,832530,371849,2.53618E+11,1.91E+18,0.764,4626841545,0.21,0.123,9.29,18160,144.722,513862,18.758,3.919,742.346008,745.77301,678.156006,688.700012,688.700012,172808000
04-11-2016,698.792,247927,956025,345334,2.53618E+11,1.68E+18,0.64,3837164588,0.238,0.137,12.414,16600,137.719,474308,18.763,5.499,689.124023,706.929993,685.562988,703.234985,703.234985,99907696
05-11-2016,702.682,238068,792371,337596,2.53966E+11,1.69E+18,0.795,3884932334,0.218,0.124,9.796,17125,104.877,478145,18.766,3.861,703.525024,707.51001,697.739014,703.41803,703.41803,53752300
06-11-2016,708.671,225633,730706,313657,2.5462E+11,1.91E+18,0.736,3559061340,0.222,0.128,9.412,17148,107.792,464241,18.772,3.573,703.812012,714.257996,699.559998,711.521973,711.521973,59902200
07-11-2016,703.872,274135,886636,378888,2.5462E+11,1.91E+18,0.705,2863038749,0.234,0.127,9.863,11474,117.138,531494,18.757,4.766,710.736023,710.736023,699.903015,703.130981,703.130981,65047100
08-11-2016,705.761,295891,866183,397130,2.5462E+11,2.00E+18,0.776,2205399643,0.213,0.114,8.521,8338,103.963,583441,18.852,4.056,703.088989,712.987,702.390015,709.848022,709.848022,79660800
09-11-2016,724.306,269948,891716,368965,2.5462E+11,1.85E+18,0.751,1698112788,0.225,0.121,9.796,7225,127.549,544983,18.846,4.361,709.825012,740.046021,708.609985,723.27301,723.27301,132429000
10-11-2016,714.235,271206,804454,375423,2.5462E+11,2.07E+18,0.754,1089350023,0.217,0.113,8.571,4629,118.442,525704,18.831,3.773,722.843994,723.018005,711.210022,715.533997,715.533997,68807800
11-11-2016,714.44,254456,754730,349386,2.5462E+11,2.14E+18,0.705,810783233,0.204,0.11,8.834,3913,114.224,500894,18.809,3.449,715.554993,718.317993,714.409973,716.411011,716.411011,63119700
12-11-2016,708.542,228718,710320,335625,2.5462E+11,2.07E+18,0.741,563934215,0.204,0.112,8.571,2937,106.14,506675,18.805,3.045,716.752014,717.14801,704.034973,705.054016,705.054016,64622500
13-11-2016,696.136,219515,773316,311421,2.5462E+11,1.98E+18,0.646,622730749,0.199,0.11,10.141,3582,99.78,469471,18.806,3.413,705.195984,705.257019,687.315002,702.031006,702.031006,80318096
14-11-2016,701.676,270334,790145,376079,2.5462E+11,2.02E+18,0.776,835946349,0.206,0.111,8.372,4010,121.958,561487,18.78,3.565,701.997009,706.283997,699.807983,705.020996,705.020996,62993000
15-11-2016,709.94,280196,854329,389659,2.5462E+11,2.01E+18,0.716,1034687813,0.206,0.112,9.231,4453,129.4,569386,18.743,4.012,705.794006,715.718018,705.26001,711.619019,711.619019,72038496
16-11-2016,721.652,289618,791266,378650,2.5462E+11,2.15E+18,0.743,1174535047,0.198,0.112,8.421,4870,112.656,548689,18.759,3.586,711.166992,747.61499,709.039001,744.197998,744.197998,141294000
17-11-2016,742.568,277301,898316,383849,2.5462E+11,2.16E+18,0.715,963341912,0.238,0.126,9.057,4290,121.591,550422,18.79,4.29,744.875977,755.64502,739.510986,740.97699,740.97699,108579000
18-11-2016,742.522,275777,932310,382700,2.72435E+11,2.03E+18,0.706,891178540,0.225,0.123,9.73,4319,122.745,549150,18.765,4.323,740.705017,752.882019,736.890015,751.585022,751.585022,87363104
19-11-2016,747.646,249618,852791,352949,2.81801E+11,2.02E+18,0.684,710239653,0.216,0.123,10.141,3347,111.862,524407,18.75,3.908,751.833008,756.237,744.46698,751.616028,751.616028,110608000
20-11-2016,740.325,243463,902223,343330,2.81801E+11,1.91E+18,0.649,718505388,0.222,0.132,11.25,3574,98.216,517241,18.703,4.363,751.879028,755.47998,717.94397,731.026001,731.026001,154116000
21-11-2016,734.423,285654,922410,393383,2.81801E+11,1.84E+18,0.73,962120473,0.244,0.147,10.36,4022,111.042,548221,18.642,5.182,731.265015,741.721985,730.51001,739.247986,739.247986,60802400
22-11-2016,741.868,285501,958802,396496,2.81801E+11,1.91E+18,0.689,1014063532,0.264,0.153,10.746,4444,111.515,515430,18.58,5.717,739.643005,753.869995,736.526978,751.346985,751.346985,129906000
23-11-2016,742.446,276777,950994,386411,2.81801E+11,2.08E+18,0.696,1061545675,0.292,0.148,9.796,4618,115.817,572136,18.72,5.6,751.741028,752.25,738.924011,744.593994,744.593994,76543800
24-11-2016,738.491,328376,951631,440914,2.81801E+11,2.06E+18,0.775,1187915422,0.306,0.153,8.889,4271,106.625,627191,18.621,6.29,744.619995,746.83197,733.48999,740.289001,740.289001,85919296
25-11-2016,734.983,315235,942700,416766,2.81801E+11,2.22E+18,0.674,919676834,0.322,0.147,9.474,3411,110.139,591485,18.625,6.778,740.442017,741.648987,734.591003,741.648987,741.648987,67807600
26-11-2016,734.786,277455,944915,386876,2.81801E+11,2.15E+18,0.688,701778307,0.269,0.147,9.412,3209,103.018,580075,18.666,5.054,741.510986,742.213989,729.625,735.382019,735.382019,54962700
27-11-2016,732.631,237245,821422,333810,2.81801E+11,2.14E+18,0.643,543179077,0.251,0.147,10,2930,99.856,509057,18.686,4.317,735.437012,739.018005,731.085022,732.034973,732.034973,52601800
28-11-2016,732.658,298366,909028,416237,2.81801E+11,2.13E+18,0.741,849370431,0.269,0.147,8.78,3714,121.12,619715,18.687,5.077,732.484009,738.005981,732.484009,735.812988,735.812988,61888600
29-11-2016,732.374,289501,906094,400441,2.81801E+11,2.15E+18,0.67,869780745,0.256,0.146,9.664,3606,120.063,569254,18.722,5.149,736.328979,737.471008,734.559021,735.604004,735.604004,68511104
30-11-2016,737.759,292512,912165,408621,2.81801E+11,2.06E+18,0.671,858133422,0.251,0.148,10.141,3442,116.086,544081,18.72,5.314,736.283997,747.929016,736.265015,745.690979,745.690979,84070800
01-12-2016,747.59,239536,899426,339377,2.81801E+11,2.16E+18,0.666,919443425,0.321,0.151,9.863,4717,118.993,542441,18.681,5.331,746.046021,758.275024,746.046021,756.773987,756.773987,80461904
02-12-2016,767.657,315335,976486,463630,2.86176E+11,1.96E+18,0.747,1202528651,0.294,0.158,10.07,4340,119.487,629587,18.639,6.323,757.544983,781.296021,757.544983,777.94397,777.94397,127605000
03-12-2016,764.483,287816,880779,405280,2.86766E+11,2.27E+18,0.757,706887564,0.269,0.153,8.372,3275,107.46,612406,18.597,4.495,778.247986,778.247986,764.856018,771.155029,771.155029,69547296
04-12-2016,764.011,245502,856916,343309,2.86766E+11,2.35E+18,0.633,580396311,0.288,0.153,9.73,2846,105.056,575641,18.6,4.771,771.638,773.872009,768.161011,773.872009,773.872009,60557900
05-12-2016,754.931,277849,882605,404382,2.86766E+11,2.15E+18,0.703,1119600647,0.288,0.154,9.474,4671,127.293,604251,18.583,5.293,773.393982,773.468018,751.713013,758.700012,758.700012,106363000
06-12-2016,755.702,319612,962678,444845,2.86766E+11,2.05E+18,0.735,1072859138,0.282,0.156,9.6,3900,120.761,671328,18.591,5.993,758.719971,765.622009,758.719971,764.223999,764.223999,116218000
07-12-2016,760.565,310580,884110,432026,2.86766E+11,2.34E+18,0.742,981214929,0.263,0.152,8.276,3795,121.643,643398,18.603,4.716,764.210999,771.54303,759.75,768.132019,768.132019,96426096
08-12-2016,766.652,282554,850095,393875,2.86766E+11,2.42E+18,0.652,905132564,0.261,0.153,9.172,3862,129.39,578224,18.582,4.677,768.075989,774.697998,765.945984,770.809998,770.809998,80111904
09-12-2016,768.494,268680,930241,380030,2.86766E+11,2.04E+18,0.672,944138969,0.275,0.154,10.667,4360,125.799,539503,18.589,5.401,769.94397,774.528015,769.648987,772.794006,772.794006,68705296
10-12-2016,771.991,250109,898399,354257,2.86766E+11,1.89E+18,0.708,732875651,0.268,0.154,10.909,3609,109.634,488574,18.56,5.003,773.02301,777.09198,772.909973,774.650024,774.650024,53843100
11-12-2016,767.304,229746,683957,328201,2.86766E+11,2.31E+18,0.801,634088813,0.256,0.144,7.701,3547,99.719,495466,18.553,3.179,774.752014,774.797974,765.411987,769.731018,769.731018,57313400
